gene	avg_log2FC	p_val_adj	method_support	pct.1	pct.2	specificity	pct1	pct2	spec	coexpr	coexpr_flag	score
ABI1	0.294690177234614	0.00135883546943531	1	0.807453416149068	0.5155	0.291953416149068	0.807453416149068	0.5155	0.291953416149068	0.105772349851556	TRUE	0.00566807480482206
CD109	1.24958747331826	7.3318877625751e-06	1	0.22360248447205	0.0755	0.14810248447205	0.22360248447205	0.0755	0.14810248447205	0.0933722098120544	TRUE	0.00566383271355418
MITF	0.6374210746501	0.000401686137195582	1	0.360248447204969	0.1685	0.191748447204969	0.360248447204969	0.1685	0.191748447204969	0.107950352905507	TRUE	0.00548919754099352
SOX5	0.682224309300382	0.00106625878802102	1	0.726708074534162	0.5	0.226708074534162	0.726708074534162	0.5	0.226708074534162	0.0578408901150473	TRUE	0.00528609057531033
NR2F2-AS1	0.736101723260071	0.0405364800102778	1	0.285714285714286	0.139	0.146714285714286	0.285714285714286	0.139	0.146714285714286	0.130360721700092	TRUE	0.00521613031685351
MDFIC	0.402245122891265	0.000133719491392706	1	0.341614906832298	0.1505	0.191114906832298	0.341614906832298	0.1505	0.191114906832298	0.166184576993448	TRUE	0.00517570999402463
LGR4	0.544944872730733	1.60199779065757e-07	1	0.658385093167702	0.348	0.310385093167702	0.658385093167702	0.348	0.310385093167702	0.0537475781542792	TRUE	0.00511302341493209
LGR6	0.818002961387688	4.7294781221204e-07	1	0.192546583850932	0.0535	0.139046583850932	0.192546583850932	0.0535	0.139046583850932	0.147523067125192	TRUE	0.00510350450467327
THBS2	1.35158569516507	0.0328900148913219	1	0.142857142857143	0.049	0.0938571428571428	0.142857142857143	0.049	0.0938571428571428	0.153285511686889	TRUE	0.00509434631625397
ZNF217	0.372709040795528	0.0184028792720973	1	0.31055900621118	0.146	0.16455900621118	0.31055900621118	0.146	0.16455900621118	0.213854420123376	TRUE	0.00506649174930006
KCNE4	1.86913178928548	0.000285731217922468	1	0.142857142857143	0.041	0.101857142857143	0.142857142857143	0.041	0.101857142857143	0.100188245931305	TRUE	0.0049971757967995
MIR100HG	0.333030158114479	0.0415592345250293	1	0.900621118012422	0.619	0.281621118012422	0.900621118012422	0.619	0.281621118012422	0.0809114283024466	TRUE	0.00499177697714254
PAMR1	0.339709970893431	0.047119179867894	1	0.316770186335404	0.158	0.158770186335404	0.316770186335404	0.158	0.158770186335404	0.227757721504288	TRUE	0.00479234382873542
TCF7L2	0.410266672048136	0.00259862875240475	1	0.590062111801242	0.3515	0.238562111801242	0.590062111801242	0.3515	0.238562111801242	0.0901897977128306	TRUE	0.00470001720429016
HMBOX1	0.399803655062751	9.84210521579808e-06	1	0.894409937888199	0.562	0.332409937888199	0.894409937888199	0.562	0.332409937888199	0.0530619617465755	TRUE	0.00462272257361124
FMO2	1.5182581314953	0.0355629908201043	1	0.130434782608696	0.0425	0.0879347826086956	0.130434782608696	0.0425	0.0879347826086956	0.137665326872125	TRUE	0.00460100866062268
SPX	1.6988254303198	1.92643305276926e-05	1	0.0807453416149068	0.013	0.0677453416149068	0.0807453416149068	0.013	0.0677453416149068	0.199212971903906	TRUE	0.00451575118105683
FAS	1.09913106523449	2.77038082644577e-05	1	0.192546583850932	0.06	0.132546583850932	0.192546583850932	0.06	0.132546583850932	0.100438703365143	TRUE	0.00445053775037502
VPS13D	0.29354149824788	0.00130399100727866	1	0.906832298136646	0.6155	0.291332298136646	0.906832298136646	0.6155	0.291332298136646	0.0779845871886498	TRUE	0.00440205910887666
LINC02058	1.01611821478352	0.0147896074761113	1	0.130434782608696	0.0405	0.0899347826086956	0.130434782608696	0.0405	0.0899347826086956	0.184629017217222	TRUE	0.00422370963238224
CCDC146	0.43848465513333	0.014081444359362	1	0.596273291925466	0.3765	0.219773291925466	0.596273291925466	0.3765	0.219773291925466	0.0758734739321028	TRUE	0.0039135187757569
MPZL1	0.276378607932479	1.34101438565808e-07	1	0.75776397515528	0.416	0.34176397515528	0.75776397515528	0.416	0.34176397515528	0.0672032022689991	TRUE	0.00383012646334182
BCAR3	0.345794918797666	0.0219485301412959	1	0.509316770186335	0.288	0.221316770186335	0.509316770186335	0.288	0.221316770186335	0.101125407668689	TRUE	0.00382835908060885
FERMT2	0.316600981335936	1.17730447281221e-05	1	0.677018633540373	0.376	0.301018633540373	0.677018633540373	0.376	0.301018633540373	0.0692285181025534	TRUE	0.00376284599423174
PPARA	0.321216519981124	2.75658861236133e-06	1	0.521739130434783	0.2565	0.265239130434783	0.521739130434783	0.2565	0.265239130434783	0.0874797133717877	TRUE	0.00373159915102047
AK3	0.321214123849857	5.42248196054024e-06	1	0.726708074534162	0.4045	0.322208074534162	0.726708074534162	0.4045	0.322208074534162	0.0589521812956488	TRUE	0.00360525830278367
RAB29	0.539085302757068	0.000242565303160167	1	0.248447204968944	0.097	0.151447204968944	0.248447204968944	0.097	0.151447204968944	0.121242022262455	TRUE	0.0034199081691638
C1orf87	1.36406344595198	0.0173894810875515	1	0.142857142857143	0.048	0.0948571428571428	0.142857142857143	0.048	0.0948571428571428	0.0997629385338319	TRUE	0.00338181841106061
RHOBTB3	0.367547100255298	0.000126940419895339	1	0.664596273291925	0.3925	0.272096273291925	0.664596273291925	0.3925	0.272096273291925	0.0589160042136012	TRUE	0.00332945608341562
SFXN5	0.300400020478232	8.54136323860685e-06	1	0.75776397515528	0.4435	0.31426397515528	0.75776397515528	0.4435	0.31426397515528	0.0573938053510065	TRUE	0.00326927923804565
RP1-166D18.1	1.28327523166122	0.016191966785934	1	0.124223602484472	0.038	0.086223602484472	0.124223602484472	0.038	0.086223602484472	0.114549967969451	TRUE	0.00309648135322822
