gene	avg_log2FC	p_val_adj	method_support	pct.1	pct.2	specificity	pct1	pct2	spec	coexpr	coexpr_flag	score
NOS1AP	1.15804771570826	3.0129083660856e-11	1	0.360730593607306	0.226047045324154	0.134683548283152	0.360730593607306	0.226047045324154	0.134683548283152	0.21925022027995	TRUE	0.0142363281950348
PPM1K	1.41063660491636	2.15903267448116e-34	1	0.484018264840183	0.232358003442341	0.251660261397842	0.484018264840183	0.232358003442341	0.251660261397842	0.0827184742397709	TRUE	0.014160827877774
ATP6V0E2	1.12406269928789	2.13532692084872e-56	1	0.797564687975647	0.503729202524383	0.293835485451264	0.797564687975647	0.503729202524383	0.293835485451264	0.0690163373728374	TRUE	0.0141109127659749
IGLON5	1.35553956980561	1.52754979618469e-16	1	0.308980213089802	0.146873207114171	0.162107005975631	0.308980213089802	0.146873207114171	0.162107005975631	0.1652790300804	TRUE	0.0139933770130483
DNM3	1.67140505626725	1.82843202833199e-34	1	0.350076103500761	0.121055651176133	0.229020452324628	0.350076103500761	0.121055651176133	0.229020452324628	0.0860478841873743	TRUE	0.0135083675858786
GABRB2	4.84321514492713	1.51660974971739e-17	1	0.0700152207001522	0.00458978772231784	0.0654254329778344	0.0700152207001522	0.00458978772231784	0.0654254329778344	0.229207744422447	TRUE	0.0133208318623115
KHDRBS3	1.18847300822087	2.78872087872873e-54	1	0.773211567732116	0.492828456683878	0.280383111048237	0.773211567732116	0.492828456683878	0.280383111048237	0.0650635338336576	TRUE	0.0132145826967499
BCL11A	0.974159475933244	2.02377608395797e-13	1	0.447488584474886	0.279977051061388	0.167511533413497	0.447488584474886	0.279977051061388	0.167511533413497	0.171394787375879	TRUE	0.0129684724773482
SPOCK1	1.61220987965877	3.07111595468044e-07	1	0.170471841704718	0.0797475616752725	0.0907242800294459	0.170471841704718	0.0797475616752725	0.0907242800294459	0.302181547122598	TRUE	0.0126492517628393
SLC35F4	4.03819228201871	3.5904521953082e-19	1	0.0745814307458143	0.00458978772231784	0.0699916430234965	0.0745814307458143	0.00458978772231784	0.0699916430234965	0.236265397386861	TRUE	0.0126407871974237
SLITRK6	2.99312135865158	6.09527111574576e-20	1	0.091324200913242	0.00917957544463568	0.0821446254686063	0.091324200913242	0.00917957544463568	0.0821446254686063	0.243221162610424	TRUE	0.0125263124814768
DPF1	1.62322055513862	1.40987821769784e-38	1	0.407914764079148	0.152610441767068	0.255304322312079	0.407914764079148	0.152610441767068	0.255304322312079	0.0665899781761937	TRUE	0.0122167235646444
NUCB2	0.805105632357193	2.82974113952079e-23	1	0.698630136986301	0.53184165232358	0.166788484662721	0.698630136986301	0.53184165232358	0.166788484662721	0.150270324917022	TRUE	0.0116907203587258
LINC01201	2.26262377200209	8.0357179547037e-23	1	0.138508371385084	0.0240963855421687	0.114411985842915	0.138508371385084	0.0240963855421687	0.114411985842915	0.175017951924244	TRUE	0.0116877237790664
NCOA7	1.15608111549526	9.32633438387747e-17	1	0.32572298325723	0.155479059093517	0.170243924163713	0.32572298325723	0.155479059093517	0.170243924163713	0.148018411327226	TRUE	0.0115245859173239
TLE4	0.8585180684016	2.9467959203769e-31	1	0.920852359208524	0.865748709122203	0.0551036500863205	0.920852359208524	0.865748709122203	0.0551036500863205	0.36225952368446	TRUE	0.0113990873795055
AKR1C2	1.91538081059047	9.62685851378409e-24	1	0.171993911719939	0.0378657487091222	0.134128163010817	0.171993911719939	0.0378657487091222	0.134128163010817	0.152418921487156	TRUE	0.0112563085967507
RAPGEF5	1.38769268699527	1.17336097085127e-20	1	0.295281582952816	0.119908204245554	0.175373378707262	0.295281582952816	0.119908204245554	0.175373378707262	0.121837290277884	TRUE	0.0111681397930483
EFNB2	1.04539934097312	2.44103177077997e-05	1	0.331811263318113	0.227194492254733	0.104616771063379	0.331811263318113	0.227194492254733	0.104616771063379	0.247273524756965	TRUE	0.0107977228543294
NTM	1.1243908361127	6.34725506245108e-16	1	0.404870624048706	0.23350545037292	0.171365173675786	0.404870624048706	0.23350545037292	0.171365173675786	0.126250644118003	TRUE	0.0107289460127299
HIP1R	1.30396534382939	7.08691628590873e-27	1	0.397260273972603	0.17039586919105	0.226864404781553	0.397260273972603	0.17039586919105	0.226864404781553	0.0795018284196777	TRUE	0.0102747805738919
DUSP4	0.965410044912416	5.80247154564259e-14	1	0.455098934550989	0.290304073436604	0.164794861114386	0.455098934550989	0.290304073436604	0.164794861114386	0.136269857936723	TRUE	0.0101375649941476
WSB2	0.874237628276148	2.72787591842346e-26	1	0.665144596651446	0.462421113023523	0.202723483627923	0.665144596651446	0.462421113023523	0.202723483627923	0.0987747921292155	TRUE	0.00989607948433864
SV2A	1.10579026736974	1.25845151210988e-42	1	0.65296803652968	0.345381526104418	0.307586510425263	0.65296803652968	0.345381526104418	0.307586510425263	0.0516704877516418	TRUE	0.00984360168014274
TUBB2A	0.95255035336262	6.25355635592021e-77	1	0.989345509893455	0.783706253585772	0.205639256307683	0.989345509893455	0.783706253585772	0.205639256307683	0.0706409207424352	TRUE	0.00954003071341122
MEIS2	1.40082615596046	4.6313539741982e-23	1	0.622526636225266	0.46873207114171	0.153794565083557	0.622526636225266	0.46873207114171	0.153794565083557	0.0805371933671348	TRUE	0.00948912465035486
NPDC1	0.715003440333363	2.15647045363978e-22	1	0.721461187214612	0.554790590935169	0.166670596279443	0.721461187214612	0.554790590935169	0.166670596279443	0.133243620672468	TRUE	0.00934857664817961
